price,area,rooms,floor,total_floors,city,microdistrict,price_per_sqm
24800000,51.0,2.0,4.0,10.0,Павлодар,Майры 39,486274.50980392157
16000000,38.7,1.0,5.0,9.0,Павлодар,Ладожская 27 — Кутузова Дэу остановка,413436.6925064599
17000000,49.0,1.0,2.0,10.0,Павлодар,Ворушина 26 — 37 школа,346938.7755102041
12800000,31.3,1.0,2.0,4.0,Павлодар,Торайгырова 99,408945.6869009585
30967200,69.0,2.0,6.0,9.0,Павлодар,Павлова 50/2 — Шевченко,448800.0
26000000,59.3,2.0,2.0,9.0,Павлодар,Осипенко 6/2 — Циолковского-Осипенко,438448.56661045534
13500000,35.6,1.0,4.0,5.0,Павлодар,"Катаева 28 — Артур Батырмол,SMALL",379213.4831460674
26000000,77.5,4.0,5.0,5.0,Павлодар,Ермухан Бекмаханулы 39,335483.87096774194
44544500,100.1,3.0,4.0,9.0,Павлодар,Павлова 50/2 — Шевченко,445000.0
36000000,65.0,2.0,6.0,10.0,Павлодар,Астана 160/2 — Старый город!!! Ниже этой цены нет!!!,553846.1538461539
26000000,84.9,4.0,3.0,10.0,Павлодар,Целинная 91,306242.6383981154
29000000,59.2,3.0,5.0,5.0,Павлодар,Н.Назарбаева 75/2 — Катаева --Шевченко,489864.86486486485
12500000,34.0,1.0,1.0,10.0,Павлодар,Кудайбердиева 12,367647.0588235294
27000000,71.0,3.0,9.0,9.0,Павлодар,М.Жусупа 40 — Естая-М.Жусупа,380281.6901408451
50000000,100.0,3.0,4.0,5.0,Павлодар,Сатпаева 139 — Достоевскиого,500000.0
24000000,58.0,2.0,1.0,10.0,Павлодар,Набережная 9,413793.1034482759
13000000,42.4,2.0,3.0,5.0,Павлодар,Назарбаева 2,306603.77358490566
18300000,51.8,2.0,10.0,10.0,Павлодар,Камзина 364 — Камзина/Ладожская,353281.8532818533
24000000,50.7,2.0,4.0,9.0,Павлодар,Проспект Назарбаева 40 — Пересечение проспект Назарбаева-Толстого,473372.78106508875
18000000,46.5,2.0,4.0,10.0,Павлодар,Павлова 24/2,387096.77419354836
27500000,79.5,3.0,6.0,10.0,Павлодар,К. Исабаева 63 — Нуркина-Амангельды,345911.9496855346
31000000,80.0,4.0,1.0,6.0,Павлодар,Джамбульская 3 — Амангельды Кутузова,387500.0
16500000,46.0,2.0,2.0,5.0,Павлодар,Камзина 12 — Щедрина,358695.652173913
35000000,73.0,3.0,2.0,10.0,Павлодар,Естая 134/2 — Квазар Тулпар,479452.05479452055
14300000,42.0,2.0,1.0,5.0,Павлодар,Сураганова 18 — Аймаутова -сураганова,340476.1904761905
23700000,61.2,3.0,4.0,5.0,Павлодар,Назарбаева 79 — Баянаул.ярмарка.29школа,387254.9019607843
31500000,64.5,3.0,4.0,9.0,Павлодар,Академика Чокина 87,488372.0930232558
25500000,66.0,3.0,3.0,10.0,Павлодар,Кутузова 89/1 1 — Кутузова Толстого,386363.63636363635
28000000,63.1,3.0,1.0,10.0,Павлодар,Камзина 163,443740.0950871632
24000000,68.0,3.0,9.0,10.0,Павлодар,". камзина 106 — Детская железная,дррога",352941.17647058825
18000000,50.0,2.0,5.0,5.0,Павлодар,Каирбаева 96 — Возле мечети Машхур Жусупа,360000.0
14000000,30.0,1.0,3.0,5.0,Павлодар,Чокина 95 — Район ПГУ,466666.6666666667
35000000,104.0,4.0,4.0,6.0,Павлодар,Сатпаева — Каирбаева,336538.46153846156
43000000,73.0,3.0,8.0,9.0,Павлодар,Исы Байзакова 133,589041.095890411
48000000,82.0,3.0,4.0,9.0,Павлодар,Камзина 41/3 — Около спортивного центра Баянтау,585365.8536585366
29990000,64.0,2.0,9.0,9.0,Павлодар,Ткачева 12/2,468593.75
50000000,90.0,3.0,3.0,10.0,Павлодар,"Сатпаева 182 — Ресторана "" Кеспе""",555555.5555555555
23000000,58.7,3.0,3.0,6.0,Павлодар,Камзина 165 — магазин Сургут,391822.82793867117
17500000,50.6,2.0,6.0,6.0,Павлодар,"Алматинская 76/2 — 2 Павлодар Мечеть, СК СПАРТА",345849.8023715415
18500000,52.0,2.0,1.0,10.0,Павлодар,Сибирская 89,355769.23076923075
15900000,44.0,2.0,1.0,5.0,Павлодар,Катаева — Катаева/Шевченко,361363.63636363635
10000000,40.0,2.0,2.0,5.0,Павлодар,Мира 60/1,250000.0
21300000,64.0,3.0,6.0,10.0,Павлодар,Камзина 358,332812.5
12900000,29.0,1.0,5.0,5.0,Павлодар,Нуркина 70/1,444827.5862068966
30000000,46.0,2.0,2.0,5.0,Павлодар,Торайгырова 42,652173.9130434783
12500000,37.8,1.0,4.0,9.0,Павлодар,Назарбаева 91,330687.8306878307
15000000,34.0,1.0,10.0,10.0,Павлодар,"Естая 134/2 — Байзакова, ТД Квазар",441176.4705882353
20500000,52.0,2.0,9.0,10.0,Павлодар,Дюсенова — Лермонтова,394230.76923076925
18500000,50.0,2.0,8.0,10.0,Павлодар,Естая 134,370000.0
12700000,37.0,1.0,4.0,9.0,Павлодар,толстого 82 — толстого-кутузова,343243.24324324325
23200000,52.0,2.0,5.0,9.0,Павлодар,"Р.Люксембург 102 — М.Горького 55, гимназия 9, 10 им. Абая",446153.8461538461
18500000,55.0,2.0,9.0,9.0,Павлодар,Чокина 87 — Золотое Руно,336363.63636363635
35000000,96.7,5.0,6.0,10.0,Павлодар,Шакарима Кудайбердиева 6 — Пахомовский магазин детская областная,361944.1571871768
16000000,47.0,1.0,9.0,10.0,Павлодар,Гагарина 76/3,340425.5319148936
29900000,62.0,2.0,7.0,9.0,Павлодар,Камзина — Суворова,482258.06451612903
23200000,68.0,3.0,9.0,9.0,Павлодар,Назарбаева 95 — Толстого,341176.4705882353
11000000,32.0,1.0,1.0,5.0,Павлодар,Бухар Жирау(Короленко) — Лермонтова,343750.0
11200000,32.0,1.0,2.0,9.0,Павлодар,Торайгырова 20,350000.0
33500000,60.0,2.0,6.0,9.0,Павлодар,Камзина 41/3,558333.3333333334
20500000,54.0,2.0,1.0,9.0,Павлодар,"Машхур Жусупа 25 — Ледовый дворец, Сулпак.",379629.6296296296
26000000,77.0,3.0,8.0,9.0,Павлодар,"Назарбаева 233 — Технодом, Жаяу Муссы",337662.33766233764
22000000,65.0,3.0,4.0,5.0,Павлодар,Едиге Би 61,338461.53846153844
20000000,45.0,2.0,1.0,5.0,Павлодар,Астана 53 — Астана-Лермонтова,444444.44444444444
14000000,41.0,2.0,3.0,5.0,Павлодар,Ломова 154,341463.4146341463
12000000,44.8,2.0,4.0,5.0,Павлодар,Гагарина 34,267857.1428571429
17000000,42.0,1.0,7.0,10.0,Павлодар,Бекхожина 5,404761.90476190473
16000000,46.6,2.0,5.0,5.0,Павлодар,Естая 40,343347.6394849785
27500000,65.0,2.0,9.0,10.0,Павлодар,Павлова 96/6 — Ул.ак. Чокина,423076.92307692306
18800000,44.3,2.0,9.0,10.0,Павлодар,Бекхожина 11,424379.2325056434
24500000,64.0,3.0,2.0,9.0,Павлодар,Ломова 149,382812.5
23700000,53.8,2.0,4.0,9.0,Павлодар,Академика Чокина 25 — Академика Чокина / Академика Сатпаева,440520.4460966543
25500000,68.1,3.0,10.0,10.0,Павлодар,М.Жусупа 270 — М.Жусупа-М.Горького,374449.33920704847
23990000,68.0,3.0,2.0,9.0,Павлодар,Машхур Жусупа 288,352794.1176470588
21500000,59.8,3.0,10.0,11.0,Павлодар,Максима Горького 31,359531.7725752508
25500000,67.0,3.0,8.0,10.0,Павлодар,Камзина 350,380597.01492537314
35000000,65.0,3.0,3.0,9.0,Павлодар,Камзина — Шевченко Павлова,538461.5384615385
27900000,82.0,3.0,5.0,9.0,Павлодар,чокина 155/4,340243.9024390244
18500000,54.0,2.0,9.0,9.0,Павлодар,Чокина 87 — Срочно!!! Горящий вариант!!!,342592.5925925926
13000000,31.0,1.0,5.0,5.0,Павлодар,Академика Бектурова 71,419354.8387096774
12900000,43.0,2.0,5.0,5.0,Павлодар,дерибаса 20,300000.0
9800000,32.7,1.0,5.0,5.0,Павлодар,Кутузова 3/2,299694.18960244645
21000000,69.7,3.0,4.0,6.0,Павлодар,Суворова 19,301291.2482065997
19500000,59.0,3.0,4.0,9.0,Павлодар,Нурсултана Назарбаева 4/1,330508.4745762712
18800000,50.0,3.0,2.0,5.0,Павлодар,Чокина 94,376000.0
29500000,81.8,2.0,2.0,9.0,Павлодар,Назарбаева 309 — мкр Достык,360635.6968215159
14500000,48.0,2.0,5.0,5.0,Павлодар,Академика Сатпаева 25 — Лермонтова,302083.3333333333
25500000,67.5,3.0,8.0,10.0,Павлодар,Ломова 177/1,377777.77777777775
22000000,68.0,3.0,10.0,10.0,Павлодар,Естая 134/1,323529.4117647059
53000000,80.0,2.0,6.0,8.0,Павлодар,Академика Сатпаева 306,662500.0
22800000,65.0,3.0,9.0,9.0,Павлодар,Камзина 20,350769.23076923075
14500000,48.0,2.0,5.0,5.0,Павлодар,АК.К.Сатпаева 25,302083.3333333333
23900000,68.0,3.0,2.0,9.0,Павлодар,Машхур жусупа 288,351470.5882352941
16800000,60.0,3.0,5.0,5.0,Павлодар,Назарбаева 6/1,280000.0
16500000,45.7,1.0,1.0,9.0,Павлодар,Павлова 91/1,361050.3282275711
14900000,34.1,1.0,4.0,5.0,Павлодар,Назарбаева 89 — проспект Назарбаева Толстого,436950.14662756596
18000000,48.0,2.0,1.0,5.0,Павлодар,назарбаев,375000.0
32000000,82.2,3.0,1.0,3.0,Павлодар,Михаила Исиналиева 12,389294.40389294404
24500000,54.8,2.0,1.0,10.0,Павлодар,Майры 49 — Усольский район,447080.29197080294
28800000,60.0,2.0,5.0,9.0,Павлодар,Майры 27/2,480000.0
11700000,30.3,1.0,2.0,5.0,Павлодар,Баян Батыра 2,386138.61386138614
22500000,54.0,2.0,3.0,5.0,Павлодар,Катаева 46 — пересечение улиц Ак.Чокина - Катаева,416666.6666666667
30000000,52.8,2.0,9.0,10.0,Павлодар,Ак.Сатпаева 350/2,568181.8181818182
29500000,75.5,3.0,1.0,5.0,Павлодар,Астана 10,390728.4768211921
27000000,71.9,3.0,8.0,9.0,Павлодар,академика Чокина 87 — возле 9 школы,375521.5577190542
30000000,68.0,3.0,4.0,16.0,Павлодар,Академика чокина 100 — Чокина Кутузова,441176.4705882353
19800000,51.1,2.0,2.0,9.0,Павлодар,Ак. Чокина 23/1,387475.5381604697
22000000,54.0,2.0,10.0,12.0,Павлодар,Ломова 36 — Ломова - 1 мая,407407.4074074074
63480000,136.0,4.0,2.0,6.0,Павлодар,Герцена 92,466764.70588235295
33500000,96.1,3.0,1.0,3.0,Павлодар,Академика Маргулана 115 — Естая,348595.21331945894
50000000,94.0,3.0,2.0,10.0,Павлодар,Ткачева 10,531914.8936170213
24500000,52.0,2.0,9.0,10.0,Павлодар,Торайгырова 117,471153.8461538461
11000000,29.3,1.0,4.0,5.0,Павлодар,Лермонтова 100,375426.62116040953
24100000,62.0,3.0,7.0,10.0,Павлодар,Сормова 5,388709.67741935485
19500000,52.0,2.0,8.0,9.0,Павлодар,Назарбаева 42 — Дом одежды,375000.0
19000000,49.2,2.0,8.0,10.0,Павлодар,"Естая 134 — ТД Квазар, ТД Тулпар",386178.86178861785
37900000,67.8,2.0,5.0,10.0,Павлодар,Астана 160/2 — Астана Луначарского,558997.0501474927
10000000,44.0,1.0,3.0,5.0,Павлодар,Нурмагамбетоа,227272.72727272726
26000000,64.7,3.0,8.0,9.0,Павлодар,Толстого 90 — Толстого-Катаева,401854.71406491497
25000000,54.0,2.0,2.0,9.0,Павлодар,Чокина 29/1 — Чокина,462962.962962963
25000000,65.0,4.0,4.0,5.0,Павлодар,Каирбаева 98,384615.3846153846
14800000,33.6,1.0,1.0,10.0,Павлодар,Малайсары батыра 21,440476.1904761905
20000000,52.1,2.0,6.0,10.0,Павлодар,днепропетровская 84 — алтайская и щедрина,383877.1593090211
21000000,64.0,4.0,2.0,5.0,Павлодар,Толстого 88 — Катаева Толстого,328125.0
20000000,62.0,4.0,5.0,5.0,Павлодар,Пр. Назарбаева 69,322580.6451612903
21750000,48.0,2.0,9.0,9.0,Павлодар,НурсултанаНазарбаева — Пересечение Толстого,453125.0
28000000,50.0,2.0,4.0,9.0,Павлодар,И.Байзакова 133 — Возле ТД Квазар,560000.0
18500000,40.0,1.0,8.0,9.0,Павлодар,Академика Чокина 150/1,462500.0
14000000,34.3,1.0,6.0,9.0,Павлодар,Луначарского 49,408163.2653061225
23500000,68.7,3.0,7.0,9.0,Павлодар,Лермонтова 123,342066.9577874818
10000000,30.3,1.0,1.0,4.0,Павлодар,Катаева,330033.00330033
21000000,61.0,3.0,5.0,5.0,Павлодар,Чокина 94,344262.2950819672
26000000,66.0,2.0,8.0,9.0,Павлодар,Ткачева 17/1,393939.3939393939
26000000,64.5,2.0,2.0,9.0,Павлодар,Геринга 76/2 — Минина -Геринга,403100.7751937985
21500000,54.2,2.0,9.0,9.0,Павлодар,Камзина 56,396678.9667896679
23000000,69.0,3.0,1.0,10.0,Павлодар,Сибирская 89,333333.3333333333
31990000,83.4,3.0,9.0,9.0,Павлодар,Осипенко 8/3 — Сарыарка,383573.1414868105
24800000,62.5,3.0,1.0,10.0,Павлодар,Толстого 68 — Толстого - Назарбаева. 10 школа,396800.0
23000000,60.0,3.0,1.0,9.0,Павлодар,Максима Горького 31,383333.3333333333
14100000,39.0,1.0,5.0,5.0,Павлодар,Едыге би 82,361538.46153846156
14300000,34.0,1.0,8.0,10.0,Павлодар,Кубанская 63 — 2Южная,420588.23529411765
31000000,65.1,3.0,8.0,9.0,Павлодар,Максима Горького 29,476190.4761904762
24000000,54.8,3.0,4.0,9.0,Павлодар,Академика Бектурова 50/1,437956.20437956206
23000000,42.0,1.0,4.0,10.0,Павлодар,Ткачёва 10 — Ткачёва,547619.0476190476
39900000,82.0,3.0,8.0,9.0,Павлодар,Амангельды 50/2 — Парк Металлургов,486585.3658536585
26500000,65.2,2.0,8.0,9.0,Павлодар,Академика Чокина 164/2 — Камзина-чокина,406441.71779141104
29500000,88.9,3.0,9.0,12.0,Павлодар,Естая 95,331833.52080989874
21700000,65.0,3.0,1.0,5.0,Павлодар,Нурсултана Назарбаева п-рт 79,333846.1538461539
16000000,43.7,2.0,1.0,5.0,Павлодар,Украинская 97 — Возле Областной больницы,366132.72311212815
21700000,52.0,2.0,5.0,10.0,Павлодар,Камзина 364,417307.6923076923
17500000,45.2,2.0,4.0,5.0,Павлодар,проспект Нурсултана Назарбаева 31,387168.14159292035
30000000,68.0,3.0,7.0,10.0,Павлодар,Естая 142 — Естая - Нурсултана Назарбаева,441176.4705882353
23500000,68.8,3.0,8.0,10.0,Павлодар,Нурсултана Назарбаева п-рт 287,341569.76744186046
26000000,60.7,3.0,4.0,5.0,Павлодар,Академика Сатпаева 75 — Академика Сатпаева -Естая,428336.07907742995
54500000,153.6,3.0,5.0,5.0,Павлодар,Академика Бектурова 56,354817.7083333334
24000000,58.0,3.0,2.0,5.0,Павлодар,Лермонтова 91 — 1 мая,413793.1034482759
24000000,56.6,2.0,6.0,9.0,Павлодар,Лесная 4 4,424028.2685512367
20620000,56.6,2.0,9.0,9.0,Павлодар,Суворова 4,364310.95406360424
50000000,74.4,2.0,5.0,9.0,Павлодар,Камзина 41/1,672043.0107526882
85000000,131.0,4.0,5.0,9.0,Павлодар,Генерала Дюсенова 2/2,648854.9618320611
25500000,59.7,3.0,5.0,10.0,Павлодар,Кутузова 204 — Назарбаева 204,427135.67839195975
15000000,33.2,1.0,5.0,9.0,Павлодар,Чокина 87,451807.2289156626
75000000,100.0,3.0,10.0,10.0,Павлодар,Луначарского 6/1 стр — Иссиналиева блок А,750000.0
39000000,83.0,3.0,1.0,10.0,Павлодар,Бекхожина 9 — Усолка,469879.5180722892
67000000,125.0,3.0,4.0,5.0,Павлодар,Айманова 1,536000.0
33000000,78.0,4.0,13.0,16.0,Павлодар,Назарбаева 52 — Назарбаева/Чокина,423076.92307692306
20500000,56.0,1.0,4.0,5.0,Павлодар,Ткачева 5/1 — Район Усолка,366071.4285714286
45000000,121.6,4.0,2.0,9.0,Павлодар,Максима Горького 55,370065.7894736842
19000000,58.0,3.0,2.0,5.0,Павлодар,Айманова 4 — Айманова-Торайгырова.Набережная,327586.2068965517
19300000,46.6,1.0,9.0,9.0,Павлодар,Циолковского — Катаева,414163.0901287554
18000000,48.0,3.0,1.0,5.0,Павлодар,Назарбаева 77 — Назарбаев -толстого,375000.0
12500000,45.0,2.0,5.0,5.0,Павлодар,Лермонтова 96/1,277777.77777777775
25900000,59.8,2.0,8.0,9.0,Павлодар,Майры 27/2,433110.3678929766
42000000,90.0,3.0,4.0,9.0,Павлодар,Ткачева 18 — Ткачева Теплова,466666.6666666667
21000000,62.0,3.0,2.0,5.0,Павлодар,Гагарина 48 — Назарбаева,338709.67741935485
20000000,58.1,3.0,2.0,5.0,Павлодар,Назарбаева 75/2,344234.0791738382
23700000,63.0,3.0,9.0,10.0,Павлодар,Ломова 179,376190.4761904762
15800000,45.0,2.0,1.0,5.0,Павлодар,Катаева 15 — Катаева - Шевченко,351111.1111111111
20000000,68.0,4.0,5.0,5.0,Павлодар,камзина 12,294117.64705882355
17000000,34.0,1.0,4.0,9.0,Павлодар,Машхүр Жүсіпа 40,500000.0
22500000,50.7,2.0,3.0,9.0,Павлодар,КАМЗИНА 80 — Толстого Шевченко,443786.9822485207
20000000,53.0,2.0,9.0,9.0,Павлодар,улица 1 Мая 40 — Естая,377358.4905660377
12500000,32.0,1.0,3.0,5.0,Павлодар,Академика Сатпаева 19 — Лермонтова,390625.0
15000000,55.0,2.0,5.0,5.0,Павлодар,Сураганова 12/2 — Пересечение Кутузова с Торайгырова,272727.2727272727
13500000,33.3,1.0,1.0,9.0,Павлодар,Нурсултана Назарбаева п-рт 25,405405.40540540544
27500000,60.0,3.0,7.0,9.0,Павлодар,Торайгырова 53,458333.3333333333
21000000,50.6,2.0,8.0,9.0,Павлодар,Камзина 20,415019.7628458498
19500000,58.4,3.0,1.0,5.0,Павлодар,Гагарина 40,333904.1095890411
30000000,61.4,3.0,6.0,9.0,Павлодар,Торайгырова 14,488599.34853420197
33000000,81.0,3.0,9.0,9.0,Павлодар,Генерала Дюсенова 138/1 к1 — Угол Генерала Дюсеова - Толстого,407407.4074074074
21000000,61.3,3.0,1.0,5.0,Павлодар,каирбаева 98 — в районе мечети имени Машхура Жусупа,342577.4877650897
13650000,34.0,1.0,10.0,10.0,Павлодар,Амангельды 19/1,401470.5882352941
27000000,66.0,2.0,2.0,9.0,Павлодар,Ткачева 17/1 — Ак.Сатпаева,409090.9090909091
12800000,34.5,1.0,7.0,9.0,Павлодар,Катаева — Катаева Толстого,371014.49275362317
15500000,48.0,3.0,1.0,5.0,Павлодар,Назарбаева 9,322916.6666666667
24000000,56.0,2.0,5.0,9.0,Павлодар,Машхур Жусупа — Лермонтова,428571.4285714286
19000000,48.0,2.0,2.0,5.0,Павлодар,Айманова,395833.3333333333
11500000,33.0,1.0,5.0,5.0,Павлодар,Достоевского,348484.8484848485
20000000,50.0,2.0,1.0,5.0,Павлодар,сураганова 4/2 — район вокзала кирпичный дом,400000.0
25000000,82.7,4.0,5.0,5.0,Павлодар,Назарбаева 157,302297.4607013301
30000000,70.0,3.0,4.0,10.0,Павлодар,Бекхожина 23,428571.4285714286
21500000,52.7,2.0,1.0,10.0,Павлодар,Павлова 24/2,407969.6394686907
14000000,34.8,1.0,4.0,5.0,Павлодар,Луначарского 49,402298.8505747127
12500000,30.5,1.0,4.0,5.0,Павлодар,Катаева 91 — Катаева-Ломова,409836.0655737705
17000000,33.9,1.0,5.0,9.0,Павлодар,Академика Бектурова 115,501474.92625368736
20000000,45.0,2.0,3.0,5.0,Павлодар,Назарбаева — Лермонтова -Назарбаева,444444.44444444444
30000000,67.9,3.0,6.0,9.0,Павлодар,Камзина 64,441826.2150220913
22500000,50.3,2.0,6.0,10.0,Павлодар,Ломова 179/2,447316.1033797217
30000000,67.1,3.0,6.0,9.0,Павлодар,Сатпаева 243,447093.8897168406
15000000,80.0,4.0,1.0,5.0,Павлодар,Бухар-Жырау 12,187500.0
25000000,70.0,3.0,4.0,10.0,Павлодар,Кудайбердиева 6 — Пахомовский,357142.85714285716
24000000,63.4,3.0,1.0,10.0,Павлодар,Максима Горького 37,378548.89589905366
17500000,37.0,1.0,6.0,10.0,Павлодар,Назарбаева 48 — Назарбаева - Чокина,472972.97297297296
7500000,29.0,1.0,5.0,5.0,Павлодар,катаева 11/2 — артур,258620.6896551724
23000000,65.0,3.0,4.0,5.0,Павлодар,Гагарина 46,353846.1538461539
32000000,84.7,3.0,6.0,9.0,Павлодар,Ладожская 17,377804.01416765054
14000000,40.0,1.0,4.0,5.0,Павлодар,Академика Бектурова 15,350000.0
28000000,70.0,3.0,1.0,10.0,Павлодар,Машхур Жусупа 280,400000.0
9000000,36.0,1.0,5.0,5.0,Павлодар,Елгина 47,250000.0
28000000,70.2,3.0,2.0,9.0,Павлодар,Тооайгырова 59,398860.39886039885
18400000,58.7,3.0,2.0,5.0,Павлодар,Лермонтова 88,313458.26235093694
42000000,69.0,2.0,9.0,10.0,Павлодар,Исиналиева Михаила 6/1,608695.6521739131
19000000,41.6,1.0,5.0,9.0,Павлодар,Ж.Муса — 12 месяцев,456730.7692307692
19500000,65.8,3.0,1.0,5.0,Павлодар,Ломова 179/4 — Ломова Ворушина Гагарина,296352.58358662616
10300000,31.9,1.0,4.0,5.0,Павлодар,Нуркина 68,322884.01253918494
35000000,82.0,2.0,6.0,9.0,Павлодар,чокина 155/6,426829.26829268294
17000000,63.8,2.0,5.0,5.0,Павлодар,Желтоксан 5 — Лермонтова - Машхур Жусупа,266457.6802507837
26600000,68.0,2.0,6.0,9.0,Павлодар,Байзакова 131/1,391176.4705882353
33500000,110.0,4.0,5.0,5.0,Павлодар,Толстого 94,304545.45454545453
19000000,54.0,2.0,3.0,10.0,Павлодар,Кривенко 81,351851.85185185185
12800000,42.4,2.0,3.0,5.0,Павлодар,Назарбаева 2,301886.7924528302
16800000,33.0,1.0,2.0,9.0,Павлодар,машхур жусуп 284 — чокина_ машхур жусуп,509090.9090909091
12300000,45.3,2.0,2.0,5.0,Павлодар,Назарбаева 2,271523.178807947
33000000,88.0,4.0,5.0,10.0,Павлодар,Семенченко 21,375000.0
14000000,33.9,1.0,5.0,9.0,Павлодар,Камзина 68,412979.3510324484
16000000,43.0,2.0,3.0,5.0,Павлодар,Лермонтова 88 — Пересечение ул. Лермонтова и Короленко,372093.0232558139
18500000,55.0,2.0,8.0,9.0,Павлодар,Камзина 64,336363.63636363635
18500000,59.0,3.0,5.0,5.0,Павлодар,Бектурова 25,313559.3220338983
17000000,45.3,2.0,1.0,5.0,Павлодар,Бухар Жырау 10,375275.9381898455
22000000,47.1,2.0,8.0,9.0,Павлодар,Каирбаева 104,467091.2951167728
14000000,45.7,2.0,1.0,5.0,Павлодар,Бухар Жырау 11,306345.73304157547
23500000,65.0,3.0,7.0,10.0,Павлодар,Жаяу Мусы 1,361538.46153846156
21500000,56.0,3.0,6.0,9.0,Павлодар,Каирбаева 90,383928.5714285714
13500000,31.0,1.0,3.0,5.0,Павлодар,Баянбатыра 7,435483.87096774194
14500000,45.0,1.0,4.0,5.0,Павлодар,Гагарина 48,322222.22222222225
18400000,51.0,2.0,9.0,9.0,Павлодар,Камзина 70,360784.3137254902
33625000,87.5,3.0,9.0,10.0,Павлодар,"Ак.Сатпаева 350/5 — жк Болашак , срочная продажа",384285.71428571426
30760000,76.9,3.0,4.0,4.0,Павлодар,Чайковского 5/2,399999.99999999994
14000000,48.0,2.0,5.0,5.0,Павлодар,Ак. Бектурова 29,291666.6666666667
12500000,33.4,1.0,1.0,10.0,Павлодар,Кудайбердиева 12,374251.497005988
18500000,61.1,2.0,4.0,5.0,Павлодар,Ломова 157,302782.3240589198
12800000,33.5,1.0,9.0,9.0,Павлодар,Торайгырова 32,382089.552238806
17000000,50.1,2.0,1.0,9.0,Павлодар,Академика Чокина 25,339321.35728542914
25500000,60.0,4.0,1.0,5.0,Павлодар,Гагарина 68,425000.0
23500000,60.0,3.0,1.0,9.0,Павлодар,Назарбаева 44,391666.6666666667
9600000,29.5,1.0,4.0,5.0,Павлодар,Катаева 11/2,325423.72881355934
18500000,42.0,1.0,8.0,9.0,Павлодар,Академика Чокина 159/3 — Школа им. Бокейханова,440476.1904761905
14300000,32.7,1.0,6.0,10.0,Павлодар,Проспект Назарбаева 301,437308.86850152904
13100000,31.0,1.0,1.0,5.0,Павлодар,Лермонтова,422580.6451612903
18600000,49.0,2.0,7.0,10.0,Павлодар,максима горького 31,379591.8367346939
29000000,64.0,3.0,5.0,10.0,Павлодар,Горького,453125.0
24000000,64.0,3.0,2.0,9.0,Павлодар,Ломова 149,375000.0
23500000,59.0,3.0,1.0,9.0,Павлодар,нурсултана назарбаева 44,398305.0847457627
21000000,67.0,3.0,9.0,10.0,Павлодар,Заслонова 33,313432.8358208955
12000000,43.3,2.0,2.0,3.0,Павлодар,яков геринга 3,277136.2586605081
18300000,53.0,3.0,3.0,5.0,Павлодар,Катаева 103/1,345283.0188679245
18500000,36.0,1.0,3.0,9.0,Павлодар,Естая 89 — Кутузова,513888.8888888889
10000000,31.4,1.0,5.0,5.0,Павлодар,Камзина 1/2 — Возле 5-ой поликлиники,318471.33757961786
13500000,48.3,2.0,5.0,5.0,Павлодар,каирбаева 80,279503.1055900621
13999990,49.0,2.0,5.0,5.0,Павлодар,Лермонтова 110 — Лермонтова-Назарбаева,285714.0816326531
13800000,33.9,1.0,5.0,9.0,Павлодар,Камзина,407079.64601769915
19000000,52.5,3.0,3.0,5.0,Павлодар,Катаева 54,361904.7619047619
25000000,68.0,3.0,10.0,10.0,Павлодар,Машхур Жусупа 270,367647.0588235294
19600000,50.2,2.0,9.0,10.0,Павлодар,нурсултана назарбаева 48,390438.24701195216
11220000,34.0,1.0,9.0,9.0,Павлодар,ломова 149,330000.0
17000000,58.5,3.0,2.0,5.0,Павлодар,Академика Чокина 103,290598.2905982906
18400000,54.0,2.0,7.0,9.0,Павлодар,камзина 64,340740.74074074073
26900000,69.0,3.0,2.0,9.0,Павлодар,Назарбаева 32,389855.0724637681
18300000,50.0,2.0,4.0,9.0,Павлодар,Ломова 149,366000.0
31000000,67.0,3.0,4.0,10.0,Павлодар,Бекхожина 13,462686.5671641791
26000000,81.0,4.0,2.0,6.0,Павлодар,Ломова 181/4,320987.65432098764
14000000,43.6,2.0,3.0,5.0,Павлодар,Гагарина 38/1,321100.91743119265
9300000,31.0,1.0,2.0,5.0,Павлодар,Нурмагамбетова 120/2,300000.0
18500000,60.0,3.0,3.0,5.0,Павлодар,Академика Сатпаева 75,308333.3333333333
11300000,31.1,1.0,2.0,5.0,Павлодар,Баян Батыра,363344.05144694535
15800000,55.0,2.0,2.0,9.0,Павлодар,Лермонтова 123,287272.7272727273
14800000,33.0,1.0,6.0,10.0,Павлодар,Ткачева 3,448484.8484848485
16400000,42.1,1.0,8.0,10.0,Павлодар,бекхожина 11/2,389548.6935866983
11300000,31.0,1.0,1.0,5.0,Павлодар,Айманова 31,364516.12903225806
14500000,35.0,1.0,6.0,9.0,Павлодар,Назарбаева,414285.71428571426
23000000,62.0,3.0,4.0,9.0,Павлодар,Каирбаева 82,370967.7419354839
25000000,68.0,3.0,2.0,9.0,Павлодар,Максима горького 29 — Сатпаева,367647.0588235294
11500000,36.4,1.0,2.0,9.0,Павлодар,Толстого 82,315934.06593406596
11500000,34.3,1.0,1.0,5.0,Павлодар,Иванова,335276.9679300292
14000000,34.0,1.0,1.0,9.0,Павлодар,Камзина 62,411764.70588235295
18500000,60.0,3.0,3.0,5.0,Павлодар,академика сатпаева 75,308333.3333333333
